29332800.00s | Azul | Pos: (-2.00e+11, 4.96e+11) | Vel: (3.09e+04, 2.64e+04) | Acel: (-2.88e-04, 2.41e-02)
29340000.00s | Vermelho | Pos: (-1.94e+11, 5.97e+11) | Vel: (-5.15e+03, 2.61e+04) | Acel: (-1.71e-03, -1.42e-02)
29340000.00s | Verde | Pos: (-4.10e+11, 3.09e+11) | Vel: (-3.04e+04, -5.87e+03) | Acel: (2.51e-03, 2.77e-03)
29340000.00s | Azul | Pos: (-2.00e+11, 4.96e+11) | Vel: (3.09e+04, 2.66e+04) | Acel: (-3.48e-04, 2.42e-02)
29347200.00s | Vermelho | Pos: (-1.94e+11, 5.97e+11) | Vel: (-5.16e+03, 2.60e+04) | Acel: (-1.67e-03, -1.42e-02)
29347200.00s | Verde | Pos: (-4.11e+11, 3.09e+11) | Vel: (-3.04e+04, -5.85e+03) | Acel: (2.50e-03, 2.77e-03)
29347200.00s | Azul | Pos: (-2.00e+11, 4.96e+11) | Vel: (3.09e+04, 2.68e+04) | Acel: (-4.07e-04, 2.42e-02)
29354400.00s | Vermelho | Pos: (-1.94e+11, 5.98e+11) | Vel: (-5.17e+03, 2.59e+04) | Acel: (-1.64e-03, -1.42e-02)
29354400.00s | Verde | Pos: (-4.11e+11, 3.09e+11) | Vel: (-3.03e+04, -5.83e+03) | Acel: (2.49e-03, 2.76e-03)
29354400.00s | Azul | Pos: (-2.00e+11, 4.96e+11) | Vel: (3.09e+04, 2.69e+04) | Acel: (-4.67e-04, 2.42e-02)
29361600.00s | Vermelho | Pos: (-1.94e+11, 5.98e+11) | Vel: (-5.19e+03, 2.58e+04) | Acel: (-1.60e-03, -1.42e-02)
29361600.00s | Verde | Pos: (-4.11e+11, 3.09e+11) | Vel: (-3.03e+04, -5.81e+03) | Acel: (2.49e-03, 2.75e-03)
29361600.00s | Azul | Pos: (-1.99e+11, 4.96e+11) | Vel: (3.08e+04, 2.71e+04) | Acel: (-5.26e-04, 2.42e-02)
29368800.00s | Vermelho | Pos: (-1.94e+11, 5.98e+11) | Vel: (-5.20e+03, 2.57e+04) | Acel: (-1.57e-03, -1.42e-02)
29368800.00s | Verde | Pos: (-4.11e+11, 3.09e+11) | Vel: (-3.03e+04, -5.79e+03) | Acel: (2.48e-03, 2.75e-03)
29368800.00s | Azul | Pos: (-1.99e+11, 4.97e+11) | Vel: (3.08e+04, 2.73e+04) | Acel: (-5.86e-04, 2.42e-02)
29376000.00s | Vermelho | Pos: (-1.94e+11, 5.98e+11) | Vel: (-5.21e+03, 2.56e+04) | Acel: (-1.53e-03, -1.42e-02)
29376000.00s | Verde | Pos: (-4.11e+11, 3.09e+11) | Vel: (-3.03e+04, -5.78e+03) | Acel: (2.48e-03, 2.74e-03)
29376000.00s | Azul | Pos: (-1.99e+11, 4.97e+11) | Vel: (3.08e+04, 2.75e+04) | Acel: (-6.45e-04, 2.43e-02)
29383200.00s | Vermelho | Pos: (-1.94e+11, 5.98e+11) | Vel: (-5.22e+03, 2.55e+04) | Acel: (-1.50e-03, -1.42e-02)
29383200.00s | Verde | Pos: (-4.12e+11, 3.09e+11) | Vel: (-3.03e+04, -5.76e+03) | Acel: (2.47e-03, 2.73e-03)
29383200.00s | Azul | Pos: (-1.99e+11, 4.97e+11) | Vel: (3.08e+04, 2.76e+04) | Acel: (-7.05e-04, 2.43e-02)
29390400.00s | Vermelho | Pos: (-1.94e+11, 5.99e+11) | Vel: (-5.23e+03, 2.54e+04) | Acel: (-1.47e-03, -1.42e-02)
29390400.00s | Verde | Pos: (-4.12e+11, 3.09e+11) | Vel: (-3.02e+04, -5.74e+03) | Acel: (2.46e-03, 2.73e-03)
29390400.00s | Azul | Pos: (-1.98e+11, 4.97e+11) | Vel: (3.08e+04, 2.78e+04) | Acel: (-7.65e-04, 2.43e-02)
29397600.00s | Vermelho | Pos: (-1.94e+11, 5.99e+11) | Vel: (-5.24e+03, 2.53e+04) | Acel: (-1.43e-03, -1.42e-02)
29397600.00s | Verde | Pos: (-4.12e+11, 3.09e+11) | Vel: (-3.02e+04, -5.72e+03) | Acel: (2.46e-03, 2.72e-03)
29397600.00s | Azul | Pos: (-1.98e+11, 4.97e+11) | Vel: (3.08e+04, 2.80e+04) | Acel: (-8.25e-04, 2.43e-02)
29404800.00s | Vermelho | Pos: (-1.94e+11, 5.99e+11) | Vel: (-5.25e+03, 2.52e+04) | Acel: (-1.40e-03, -1.42e-02)
29404800.00s | Verde | Pos: (-4.12e+11, 3.09e+11) | Vel: (-3.02e+04, -5.70e+03) | Acel: (2.45e-03, 2.71e-03)
29404800.00s | Azul | Pos: (-1.98e+11, 4.98e+11) | Vel: (3.08e+04, 2.82e+04) | Acel: (-8.85e-04, 2.44e-02)
29412000.00s | Vermelho | Pos: (-1.95e+11, 5.99e+11) | Vel: (-5.26e+03, 2.51e+04) | Acel: (-1.36e-03, -1.42e-02)
29412000.00s | Verde | Pos: (-4.12e+11, 3.09e+11) | Vel: (-3.02e+04, -5.68e+03) | Acel: (2.45e-03, 2.71e-03)
29412000.00s | Azul | Pos: (-1.98e+11, 4.98e+11) | Vel: (3.08e+04, 2.83e+04) | Acel: (-9.45e-04, 2.44e-02)
29419200.00s | Vermelho | Pos: (-1.95e+11, 5.99e+11) | Vel: (-5.27e+03, 2.50e+04) | Acel: (-1.33e-03, -1.42e-02)
29419200.00s | Verde | Pos: (-4.13e+11, 3.09e+11) | Vel: (-3.02e+04, -5.66e+03) | Acel: (2.44e-03, 2.70e-03)
29419200.00s | Azul | Pos: (-1.98e+11, 4.98e+11) | Vel: (3.08e+04, 2.85e+04) | Acel: (-1.01e-03, 2.44e-02)
29426400.00s | Vermelho | Pos: (-1.95e+11, 5.99e+11) | Vel: (-5.28e+03, 2.49e+04) | Acel: (-1.29e-03, -1.42e-02)
29426400.00s | Verde | Pos: (-4.13e+11, 3.09e+11) | Vel: (-3.02e+04, -5.64e+03) | Acel: (2.44e-03, 2.69e-03)
29426400.00s | Azul | Pos: (-1.97e+11, 4.98e+11) | Vel: (3.08e+04, 2.87e+04) | Acel: (-1.07e-03, 2.44e-02)
29433600.00s | Vermelho | Pos: (-1.95e+11, 6.00e+11) | Vel: (-5.29e+03, 2.48e+04) | Acel: (-1.26e-03, -1.42e-02)
29433600.00s | Verde | Pos: (-4.13e+11, 3.09e+11) | Vel: (-3.01e+04, -5.62e+03) | Acel: (2.43e-03, 2.69e-03)
29433600.00s | Azul | Pos: (-1.97e+11, 4.98e+11) | Vel: (3.08e+04, 2.89e+04) | Acel: (-1.13e-03, 2.45e-02)
29440800.00s | Vermelho | Pos: (-1.95e+11, 6.00e+11) | Vel: (-5.30e+03, 2.47e+04) | Acel: (-1.23e-03, -1.43e-02)
29440800.00s | Verde | Pos: (-4.13e+11, 3.09e+11) | Vel: (-3.01e+04, -5.60e+03) | Acel: (2.42e-03, 2.68e-03)
29440800.00s | Azul | Pos: (-1.97e+11, 4.99e+11) | Vel: (3.08e+04, 2.90e+04) | Acel: (-1.19e-03, 2.45e-02)
29448000.00s | Vermelho | Pos: (-1.95e+11, 6.00e+11) | Vel: (-5.30e+03, 2.46e+04) | Acel: (-1.19e-03, -1.43e-02)
29448000.00s | Verde | Pos: (-4.14e+11, 3.09e+11) | Vel: (-3.01e+04, -5.58e+03) | Acel: (2.42e-03, 2.67e-03)
29448000.00s | Azul | Pos: (-1.97e+11, 4.99e+11) | Vel: (3.08e+04, 2.92e+04) | Acel: (-1.25e-03, 2.45e-02)
29455200.00s | Vermelho | Pos: (-1.95e+11, 6.00e+11) | Vel: (-5.31e+03, 2.45e+04) | Acel: (-1.16e-03, -1.43e-02)
29455200.00s | Verde | Pos: (-4.14e+11, 3.09e+11) | Vel: (-3.01e+04, -5.56e+03) | Acel: (2.41e-03, 2.67e-03)
29455200.00s | Azul | Pos: (-1.96e+11, 4.99e+11) | Vel: (3.08e+04, 2.94e+04) | Acel: (-1.31e-03, 2.45e-02)
29462400.00s | Vermelho | Pos: (-1.95e+11, 6.00e+11) | Vel: (-5.32e+03, 2.44e+04) | Acel: (-1.12e-03, -1.43e-02)
29462400.00s | Verde | Pos: (-4.14e+11, 3.09e+11) | Vel: (-3.01e+04, -5.54e+03) | Acel: (2.41e-03, 2.66e-03)
29462400.00s | Azul | Pos: (-1.96e+11, 4.99e+11) | Vel: (3.07e+04, 2.96e+04) | Acel: (-1.37e-03, 2.46e-02)
29469600.00s | Vermelho | Pos: (-1.95e+11, 6.00e+11) | Vel: (-5.33e+03, 2.43e+04) | Acel: (-1.09e-03, -1.43e-02)
29469600.00s | Verde | Pos: (-4.14e+11, 3.09e+11) | Vel: (-3.01e+04, -5.52e+03) | Acel: (2.40e-03, 2.65e-03)
29469600.00s | Azul | Pos: (-1.96e+11, 5.00e+11) | Vel: (3.07e+04, 2.98e+04) | Acel: (-1.43e-03, 2.46e-02)
29476800.00s | Vermelho | Pos: (-1.95e+11, 6.01e+11) | Vel: (-5.34e+03, 2.42e+04) | Acel: (-1.05e-03, -1.43e-02)
29476800.00s | Verde | Pos: (-4.14e+11, 3.09e+11) | Vel: (-3.00e+04, -5.50e+03) | Acel: (2.40e-03, 2.65e-03)
29476800.00s | Azul | Pos: (-1.96e+11, 5.00e+11) | Vel: (3.07e+04, 2.99e+04) | Acel: (-1.49e-03, 2.46e-02)
29484000.00s | Vermelho | Pos: (-1.95e+11, 6.01e+11) | Vel: (-5.34e+03, 2.41e+04) | Acel: (-1.02e-03, -1.43e-02)
29484000.00s | Verde | Pos: (-4.15e+11, 3.08e+11) | Vel: (-3.00e+04, -5.49e+03) | Acel: (2.39e-03, 2.64e-03)
29484000.00s | Azul | Pos: (-1.96e+11, 5.00e+11) | Vel: (3.07e+04, 3.01e+04) | Acel: (-1.55e-03, 2.47e-02)
29491200.00s | Vermelho | Pos: (-1.95e+11, 6.01e+11) | Vel: (-5.35e+03, 2.40e+04) | Acel: (-9.82e-04, -1.43e-02)
29491200.00s | Verde | Pos: (-4.15e+11, 3.08e+11) | Vel: (-3.00e+04, -5.47e+03) | Acel: (2.39e-03, 2.63e-03)
29491200.00s | Azul | Pos: (-1.95e+11, 5.00e+11) | Vel: (3.07e+04, 3.03e+04) | Acel: (-1.61e-03, 2.47e-02)
29498400.00s | Vermelho | Pos: (-1.95e+11, 6.01e+11) | Vel: (-5.36e+03, 2.39e+04) | Acel: (-9.47e-04, -1.43e-02)
29498400.00s | Verde | Pos: (-4.15e+11, 3.08e+11) | Vel: (-3.00e+04, -5.45e+03) | Acel: (2.38e-03, 2.63e-03)
29498400.00s | Azul | Pos: (-1.95e+11, 5.00e+11) | Vel: (3.07e+04, 3.05e+04) | Acel: (-1.68e-03, 2.47e-02)
29505600.00s | Vermelho | Pos: (-1.95e+11, 6.01e+11) | Vel: (-5.36e+03, 2.37e+04) | Acel: (-9.12e-04, -1.43e-02)
29505600.00s | Verde | Pos: (-4.15e+11, 3.08e+11) | Vel: (-3.00e+04, -5.43e+03) | Acel: (2.38e-03, 2.62e-03)
29505600.00s | Azul | Pos: (-1.95e+11, 5.01e+11) | Vel: (3.07e+04, 3.06e+04) | Acel: (-1.74e-03, 2.47e-02)
29512800.00s | Vermelho | Pos: (-1.95e+11, 6.02e+11) | Vel: (-5.37e+03, 2.36e+04) | Acel: (-8.77e-04, -1.44e-02)
29512800.00s | Verde | Pos: (-4.15e+11, 3.08e+11) | Vel: (-3.00e+04, -5.41e+03) | Acel: (2.37e-03, 2.61e-03)
29512800.00s | Azul | Pos: (-1.95e+11, 5.01e+11) | Vel: (3.07e+04, 3.08e+04) | Acel: (-1.80e-03, 2.48e-02)
29520000.00s | Vermelho | Pos: (-1.95e+11, 6.02e+11) | Vel: (-5.38e+03, 2.35e+04) | Acel: (-8.42e-04, -1.44e-02)
29520000.00s | Verde | Pos: (-4.16e+11, 3.08e+11) | Vel: (-2.99e+04, -5.39e+03) | Acel: (2.36e-03, 2.61e-03)
29520000.00s | Azul | Pos: (-1.94e+11, 5.01e+11) | Vel: (3.07e+04, 3.10e+04) | Acel: (-1.86e-03, 2.48e-02)
29527200.00s | Vermelho | Pos: (-1.95e+11, 6.02e+11) | Vel: (-5.38e+03, 2.34e+04) | Acel: (-8.06e-04, -1.44e-02)
29527200.00s | Verde | Pos: (-4.16e+11, 3.08e+11) | Vel: (-2.99e+04, -5.37e+03) | Acel: (2.36e-03, 2.60e-03)
29527200.00s | Azul | Pos: (-1.94e+11, 5.01e+11) | Vel: (3.06e+04, 3.12e+04) | Acel: (-1.93e-03, 2.48e-02)
29534400.00s | Vermelho | Pos: (-1.95e+11, 6.02e+11) | Vel: (-5.39e+03, 2.33e+04) | Acel: (-7.71e-04, -1.44e-02)
29534400.00s | Verde | Pos: (-4.16e+11, 3.08e+11) | Vel: (-2.99e+04, -5.35e+03) | Acel: (2.35e-03, 2.60e-03)
29534400.00s | Azul | Pos: (-1.94e+11, 5.02e+11) | Vel: (3.06e+04, 3.14e+04) | Acel: (-1.99e-03, 2.49e-02)
29541600.00s | Vermelho | Pos: (-1.95e+11, 6.02e+11) | Vel: (-5.39e+03, 2.32e+04) | Acel: (-7.35e-04, -1.44e-02)
29541600.00s | Verde | Pos: (-4.16e+11, 3.08e+11) | Vel: (-2.99e+04, -5.33e+03) | Acel: (2.35e-03, 2.59e-03)
29541600.00s | Azul | Pos: (-1.94e+11, 5.02e+11) | Vel: (3.06e+04, 3.15e+04) | Acel: (-2.05e-03, 2.49e-02)
29548800.00s | Vermelho | Pos: (-1.95e+11, 6.02e+11) | Vel: (-5.40e+03, 2.31e+04) | Acel: (-7.00e-04, -1.44e-02)
29548800.00s | Verde | Pos: (-4.17e+11, 3.08e+11) | Vel: (-2.99e+04, -5.32e+03) | Acel: (2.34e-03, 2.58e-03)
29548800.00s | Azul | Pos: (-1.94e+11, 5.02e+11) | Vel: (3.06e+04, 3.17e+04) | Acel: (-2.11e-03, 2.49e-02)
29556000.00s | Vermelho | Pos: (-1.95e+11, 6.03e+11) | Vel: (-5.40e+03, 2.30e+04) | Acel: (-6.64e-04, -1.44e-02)
29556000.00s | Verde | Pos: (-4.17e+11, 3.08e+11) | Vel: (-2.98e+04, -5.30e+03) | Acel: (2.34e-03, 2.58e-03)
29556000.00s | Azul | Pos: (-1.93e+11, 5.02e+11) | Vel: (3.06e+04, 3.19e+04) | Acel: (-2.18e-03, 2.50e-02)
29563200.00s | Vermelho | Pos: (-1.95e+11, 6.03e+11) | Vel: (-5.41e+03, 2.29e+04) | Acel: (-6.28e-04, -1.44e-02)
29563200.00s | Verde | Pos: (-4.17e+11, 3.08e+11) | Vel: (-2.98e+04, -5.28e+03) | Acel: (2.33e-03, 2.57e-03)
29563200.00s | Azul | Pos: (-1.93e+11, 5.02e+11) | Vel: (3.06e+04, 3.21e+04) | Acel: (-2.24e-03, 2.50e-02)
29570400.00s | Vermelho | Pos: (-1.95e+11, 6.03e+11) | Vel: (-5.41e+03, 2.28e+04) | Acel: (-5.92e-04, -1.45e-02)
29570400.00s | Verde | Pos: (-4.17e+11, 3.08e+11) | Vel: (-2.98e+04, -5.26e+03) | Acel: (2.33e-03, 2.56e-03)
29570400.00s | Azul | Pos: (-1.93e+11, 5.03e+11) | Vel: (3.05e+04, 3.23e+04) | Acel: (-2.31e-03, 2.51e-02)
29577600.00s | Vermelho | Pos: (-1.95e+11, 6.03e+11) | Vel: (-5.42e+03, 2.27e+04) | Acel: (-5.56e-04, -1.45e-02)
29577600.00s | Verde | Pos: (-4.17e+11, 3.08e+11) | Vel: (-2.98e+04, -5.24e+03) | Acel: (2.32e-03, 2.56e-03)
29577600.00s | Azul | Pos: (-1.93e+11, 5.03e+11) | Vel: (3.05e+04, 3.24e+04) | Acel: (-2.37e-03, 2.51e-02)
29584800.00s | Vermelho | Pos: (-1.95e+11, 6.03e+11) | Vel: (-5.42e+03, 2.26e+04) | Acel: (-5.20e-04, -1.45e-02)
29584800.00s | Verde | Pos: (-4.18e+11, 3.08e+11) | Vel: (-2.98e+04, -5.22e+03) | Acel: (2.32e-03, 2.55e-03)
29584800.00s | Azul | Pos: (-1.92e+11, 5.03e+11) | Vel: (3.05e+04, 3.26e+04) | Acel: (-2.44e-03, 2.51e-02)
29592000.00s | Vermelho | Pos: (-1.95e+11, 6.03e+11) | Vel: (-5.42e+03, 2.25e+04) | Acel: (-4.83e-04, -1.45e-02)
29592000.00s | Verde | Pos: (-4.18e+11, 3.08e+11) | Vel: (-2.98e+04, -5.21e+03) | Acel: (2.31e-03, 2.55e-03)
29592000.00s | Azul | Pos: (-1.92e+11, 5.03e+11) | Vel: (3.05e+04, 3.28e+04) | Acel: (-2.50e-03, 2.52e-02)
29599200.00s | Vermelho | Pos: (-1.96e+11, 6.04e+11) | Vel: (-5.43e+03, 2.24e+04) | Acel: (-4.47e-04, -1.45e-02)
29599200.00s | Verde | Pos: (-4.18e+11, 3.08e+11) | Vel: (-2.97e+04, -5.19e+03) | Acel: (2.31e-03, 2.54e-03)
29599200.00s | Azul | Pos: (-1.92e+11, 5.04e+11) | Vel: (3.05e+04, 3.30e+04) | Acel: (-2.57e-03, 2.52e-02)
29606400.00s | Vermelho | Pos: (-1.96e+11, 6.04e+11) | Vel: (-5.43e+03, 2.23e+04) | Acel: (-4.10e-04, -1.45e-02)
29606400.00s | Verde | Pos: (-4.18e+11, 3.08e+11) | Vel: (-2.97e+04, -5.17e+03) | Acel: (2.30e-03, 2.53e-03)
29606400.00s | Azul | Pos: (-1.92e+11, 5.04e+11) | Vel: (3.05e+04, 3.32e+04) | Acel: (-2.63e-03, 2.52e-02)
29613600.00s | Vermelho | Pos: (-1.96e+11, 6.04e+11) | Vel: (-5.43e+03, 2.22e+04) | Acel: (-3.73e-04, -1.45e-02)
29613600.00s | Verde | Pos: (-4.19e+11, 3.08e+11) | Vel: (-2.97e+04, -5.15e+03) | Acel: (2.30e-03, 2.53e-03)
29613600.00s | Azul | Pos: (-1.92e+11, 5.04e+11) | Vel: (3.04e+04, 3.33e+04) | Acel: (-2.70e-03, 2.53e-02)
29620800.00s | Vermelho | Pos: (-1.96e+11, 6.04e+11) | Vel: (-5.43e+03, 2.21e+04) | Acel: (-3.37e-04, -1.46e-02)
29620800.00s | Verde | Pos: (-4.19e+11, 3.08e+11) | Vel: (-2.97e+04, -5.13e+03) | Acel: (2.29e-03, 2.52e-03)
29620800.00s | Azul | Pos: (-1.91e+11, 5.04e+11) | Vel: (3.04e+04, 3.35e+04) | Acel: (-2.76e-03, 2.53e-02)
29628000.00s | Vermelho | Pos: (-1.96e+11, 6.04e+11) | Vel: (-5.44e+03, 2.20e+04) | Acel: (-2.99e-04, -1.46e-02)
29628000.00s | Verde | Pos: (-4.19e+11, 3.08e+11) | Vel: (-2.97e+04, -5.11e+03) | Acel: (2.29e-03, 2.52e-03)
29628000.00s | Azul | Pos: (-1.91e+11, 5.05e+11) | Vel: (3.04e+04, 3.37e+04) | Acel: (-2.83e-03, 2.54e-02)
29635200.00s | Vermelho | Pos: (-1.96e+11, 6.04e+11) | Vel: (-5.44e+03, 2.19e+04) | Acel: (-2.62e-04, -1.46e-02)
29635200.00s | Verde | Pos: (-4.19e+11, 3.08e+11) | Vel: (-2.97e+04, -5.10e+03) | Acel: (2.28e-03, 2.51e-03)
29635200.00s | Azul | Pos: (-1.91e+11, 5.05e+11) | Vel: (3.04e+04, 3.39e+04) | Acel: (-2.90e-03, 2.54e-02)
29642400.00s | Vermelho | Pos: (-1.96e+11, 6.04e+11) | Vel: (-5.44e+03, 2.18e+04) | Acel: (-2.25e-04, -1.46e-02)
29642400.00s | Verde | Pos: (-4.19e+11, 3.08e+11) | Vel: (-2.97e+04, -5.08e+03) | Acel: (2.28e-03, 2.51e-03)
29642400.00s | Azul | Pos: (-1.91e+11, 5.05e+11) | Vel: (3.04e+04, 3.41e+04) | Acel: (-2.96e-03, 2.54e-02)
29649600.00s | Vermelho | Pos: (-1.96e+11, 6.05e+11) | Vel: (-5.44e+03, 2.17e+04) | Acel: (-1.87e-04, -1.46e-02)
29649600.00s | Verde | Pos: (-4.20e+11, 3.08e+11) | Vel: (-2.96e+04, -5.06e+03) | Acel: (2.27e-03, 2.50e-03)
29649600.00s | Azul | Pos: (-1.90e+11, 5.05e+11) | Vel: (3.03e+04, 3.43e+04) | Acel: (-3.03e-03, 2.55e-02)
29656800.00s | Vermelho | Pos: (-1.96e+11, 6.05e+11) | Vel: (-5.44e+03, 2.16e+04) | Acel: (-1.50e-04, -1.46e-02)
29656800.00s | Verde | Pos: (-4.20e+11, 3.08e+11) | Vel: (-2.96e+04, -5.04e+03) | Acel: (2.27e-03, 2.49e-03)
29656800.00s | Azul | Pos: (-1.90e+11, 5.06e+11) | Vel: (3.03e+04, 3.44e+04) | Acel: (-3.10e-03, 2.55e-02)
29664000.00s | Vermelho | Pos: (-1.96e+11, 6.05e+11) | Vel: (-5.44e+03, 2.15e+04) | Acel: (-1.12e-04, -1.47e-02)
29664000.00s | Verde | Pos: (-4.20e+11, 3.08e+11) | Vel: (-2.96e+04, -5.02e+03) | Acel: (2.26e-03, 2.49e-03)
29664000.00s | Azul | Pos: (-1.90e+11, 5.06e+11) | Vel: (3.03e+04, 3.46e+04) | Acel: (-3.17e-03, 2.56e-02)
29671200.00s | Vermelho | Pos: (-1.96e+11, 6.05e+11) | Vel: (-5.44e+03, 2.13e+04) | Acel: (-7.37e-05, -1.47e-02)
29671200.00s | Verde | Pos: (-4.20e+11, 3.08e+11) | Vel: (-2.96e+04, -5.01e+03) | Acel: (2.26e-03, 2.48e-03)
29671200.00s | Azul | Pos: (-1.90e+11, 5.06e+11) | Vel: (3.03e+04, 3.48e+04) | Acel: (-3.24e-03, 2.56e-02)
29678400.00s | Vermelho | Pos: (-1.96e+11, 6.05e+11) | Vel: (-5.44e+03, 2.12e+04) | Acel: (-3.55e-05, -1.47e-02)
29678400.00s | Verde | Pos: (-4.20e+11, 3.07e+11) | Vel: (-2.96e+04, -4.99e+03) | Acel: (2.25e-03, 2.48e-03)
29678400.00s | Azul | Pos: (-1.90e+11, 5.06e+11) | Vel: (3.02e+04, 3.50e+04) | Acel: (-3.30e-03, 2.57e-02)
29685600.00s | Vermelho | Pos: (-1.96e+11, 6.05e+11) | Vel: (-5.44e+03, 2.11e+04) | Acel: (2.95e-06, -1.47e-02)
29685600.00s | Verde | Pos: (-4.21e+11, 3.07e+11) | Vel: (-2.96e+04, -4.97e+03) | Acel: (2.25e-03, 2.47e-03)
29685600.00s | Azul | Pos: (-1.89e+11, 5.07e+11) | Vel: (3.02e+04, 3.52e+04) | Acel: (-3.37e-03, 2.57e-02)
29692800.00s | Vermelho | Pos: (-1.96e+11, 6.06e+11) | Vel: (-5.44e+03, 2.10e+04) | Acel: (4.16e-05, -1.47e-02)
29692800.00s | Verde | Pos: (-4.21e+11, 3.07e+11) | Vel: (-2.95e+04, -4.95e+03) | Acel: (2.24e-03, 2.47e-03)
29692800.00s | Azul | Pos: (-1.89e+11, 5.07e+11) | Vel: (3.02e+04, 3.54e+04) | Acel: (-3.44e-03, 2.58e-02)
29700000.00s | Vermelho | Pos: (-1.96e+11, 6.06e+11) | Vel: (-5.44e+03, 2.09e+04) | Acel: (8.04e-05, -1.47e-02)
29700000.00s | Verde | Pos: (-4.21e+11, 3.07e+11) | Vel: (-2.95e+04, -4.94e+03) | Acel: (2.24e-03, 2.46e-03)
29700000.00s | Azul | Pos: (-1.89e+11, 5.07e+11) | Vel: (3.02e+04, 3.56e+04) | Acel: (-3.51e-03, 2.58e-02)
29707200.00s | Vermelho | Pos: (-1.96e+11, 6.06e+11) | Vel: (-5.44e+03, 2.08e+04) | Acel: (1.19e-04, -1.48e-02)
29707200.00s | Verde | Pos: (-4.21e+11, 3.07e+11) | Vel: (-2.95e+04, -4.92e+03) | Acel: (2.23e-03, 2.46e-03)
29707200.00s | Azul | Pos: (-1.89e+11, 5.07e+11) | Vel: (3.01e+04, 3.57e+04) | Acel: (-3.58e-03, 2.59e-02)
29714400.00s | Vermelho | Pos: (-1.96e+11, 6.06e+11) | Vel: (-5.44e+03, 2.07e+04) | Acel: (1.59e-04, -1.48e-02)
29714400.00s | Verde | Pos: (-4.21e+11, 3.07e+11) | Vel: (-2.95e+04, -4.90e+03) | Acel: (2.23e-03, 2.45e-03)
29714400.00s | Azul | Pos: (-1.89e+11, 5.08e+11) | Vel: (3.01e+04, 3.59e+04) | Acel: (-3.66e-03, 2.59e-02)
29721600.00s | Vermelho | Pos: (-1.96e+11, 6.06e+11) | Vel: (-5.44e+03, 2.06e+04) | Acel: (1.98e-04, -1.48e-02)
29721600.00s | Verde | Pos: (-4.22e+11, 3.07e+11) | Vel: (-2.95e+04, -4.88e+03) | Acel: (2.22e-03, 2.44e-03)
29721600.00s | Azul | Pos: (-1.88e+11, 5.08e+11) | Vel: (3.01e+04, 3.61e+04) | Acel: (-3.73e-03, 2.60e-02)
29728800.00s | Vermelho | Pos: (-1.96e+11, 6.06e+11) | Vel: (-5.44e+03, 2.05e+04) | Acel: (2.38e-04, -1.48e-02)
29728800.00s | Verde | Pos: (-4.22e+11, 3.07e+11) | Vel: (-2.95e+04, -4.86e+03) | Acel: (2.22e-03, 2.44e-03)
29728800.00s | Azul | Pos: (-1.88e+11, 5.08e+11) | Vel: (3.01e+04, 3.63e+04) | Acel: (-3.80e-03, 2.60e-02)
29736000.00s | Vermelho | Pos: (-1.96e+11, 6.06e+11) | Vel: (-5.44e+03, 2.04e+04) | Acel: (2.78e-04, -1.49e-02)
29736000.00s | Verde | Pos: (-4.22e+11, 3.07e+11) | Vel: (-2.94e+04, -4.85e+03) | Acel: (2.21e-03, 2.43e-03)
29736000.00s | Azul | Pos: (-1.88e+11, 5.08e+11) | Vel: (3.00e+04, 3.65e+04) | Acel: (-3.87e-03, 2.61e-02)
29743200.00s | Vermelho | Pos: (-1.96e+11, 6.07e+11) | Vel: (-5.43e+03, 2.03e+04) | Acel: (3.18e-04, -1.49e-02)
29743200.00s | Verde | Pos: (-4.22e+11, 3.07e+11) | Vel: (-2.94e+04, -4.83e+03) | Acel: (2.21e-03, 2.43e-03)
29743200.00s | Azul | Pos: (-1.88e+11, 5.09e+11) | Vel: (3.00e+04, 3.67e+04) | Acel: (-3.94e-03, 2.61e-02)
29750400.00s | Vermelho | Pos: (-1.96e+11, 6.07e+11) | Vel: (-5.43e+03, 2.02e+04) | Acel: (3.58e-04, -1.49e-02)
29750400.00s | Verde | Pos: (-4.23e+11, 3.07e+11) | Vel: (-2.94e+04, -4.81e+03) | Acel: (2.20e-03, 2.42e-03)
29750400.00s | Azul | Pos: (-1.87e+11, 5.09e+11) | Vel: (3.00e+04, 3.69e+04) | Acel: (-4.02e-03, 2.62e-02)
29757600.00s | Vermelho | Pos: (-1.96e+11, 6.07e+11) | Vel: (-5.43e+03, 2.01e+04) | Acel: (3.99e-04, -1.49e-02)
29757600.00s | Verde | Pos: (-4.23e+11, 3.07e+11) | Vel: (-2.94e+04, -4.80e+03) | Acel: (2.20e-03, 2.42e-03)
29757600.00s | Azul | Pos: (-1.87e+11, 5.09e+11) | Vel: (2.99e+04, 3.71e+04) | Acel: (-4.09e-03, 2.62e-02)
29764800.00s | Vermelho | Pos: (-1.96e+11, 6.07e+11) | Vel: (-5.42e+03, 2.00e+04) | Acel: (4.39e-04, -1.49e-02)
29764800.00s | Verde | Pos: (-4.23e+11, 3.07e+11) | Vel: (-2.94e+04, -4.78e+03) | Acel: (2.19e-03, 2.41e-03)
29764800.00s | Azul | Pos: (-1.87e+11, 5.09e+11) | Vel: (2.99e+04, 3.72e+04) | Acel: (-4.17e-03, 2.63e-02)
